time_stamp,power
2026-01-01T00:55:57.504Z,52.465836
2026-01-01T00:55:57.720Z,54.881364
2026-01-01T00:55:57.936Z,57.528634
2026-01-01T00:55:58.152Z,60.365841
2026-01-01T00:55:58.368Z,63.348186
2026-01-01T00:55:58.584Z,66.428580
2026-01-01T00:55:58.800Z,69.558387
2026-01-01T00:55:59.016Z,72.688192
2026-01-01T00:55:59.232Z,75.768583
2026-01-01T00:55:59.448Z,78.750922
2026-01-01T00:55:59.664Z,81.588122
2026-01-01T00:55:59.880Z,84.235382
2026-01-01T00:56:00.096Z,86.650897
2026-01-01T00:56:00.312Z,88.796519
2026-01-01T00:56:00.528Z,90.638354
2026-01-01T00:56:00.744Z,92.147298
2026-01-01T00:56:00.960Z,93.299500
2026-01-01T00:56:01.176Z,94.076732
2026-01-01T00:56:01.392Z,94.466682
2026-01-01T00:56:01.608Z,94.463144
2026-01-01T00:56:01.824Z,94.066117
2026-01-01T00:56:02.040Z,93.281809
2026-01-01T00:56:02.256Z,92.122531
2026-01-01T00:56:02.472Z,90.606510
2026-01-01T00:56:02.688Z,88.757599
2026-01-01T00:56:02.904Z,86.604901
2026-01-01T00:56:03.120Z,84.182309
2026-01-01T00:56:03.336Z,81.527972
2026-01-01T00:56:03.552Z,78.683696
2026-01-01T00:56:03.768Z,75.694280
2026-01-01T00:56:03.984Z,72.606814
2026-01-01T00:56:04.200Z,69.469931
2026-01-01T00:56:04.416Z,66.333048
2026-01-01T00:56:04.632Z,63.245578
2026-01-01T00:56:04.848Z,60.256157
2026-01-01T00:56:05.064Z,57.411873
2026-01-01T00:56:05.280Z,54.757527
2026-01-01T00:56:05.496Z,52.334922
2026-01-01T00:56:05.712Z,50.182210
2026-01-01T00:56:05.928Z,48.333283
2026-01-01T00:56:06.144Z,46.817243
2026-01-01T00:56:06.360Z,45.657944
2026-01-01T00:56:06.576Z,44.873613
2026-01-01T00:56:06.792Z,44.476561
2026-01-01T00:56:07.008Z,44.472995
2026-01-01T00:56:07.224Z,44.862916
2026-01-01T00:56:07.440Z,45.640116
2026-01-01T00:56:07.656Z,46.792284
2026-01-01T00:56:07.872Z,48.301192
2026-01-01T00:56:08.088Z,50.142988
2026-01-01T00:56:08.304Z,52.288569
2026-01-01T00:56:08.520Z,54.704042
2026-01-01T00:56:08.736Z,57.351257
2026-01-01T00:56:08.952Z,60.188410
2026-01-01T00:56:09.168Z,63.170700
2026-01-01T00:56:09.384Z,66.251038
2026-01-01T00:56:09.600Z,69.380791
2026-01-01T00:56:09.816Z,72.510541
2026-01-01T00:56:10.032Z,75.590877
2026-01-01T00:56:10.248Z,78.573161
2026-01-01T00:56:10.464Z,81.410306
2026-01-01T00:56:10.680Z,84.057511
2026-01-01T00:56:10.896Z,86.472972
2026-01-01T00:56:11.112Z,88.618539
2026-01-01T00:56:11.328Z,90.460319
2026-01-01T00:56:11.544Z,91.969208
2026-01-01T00:56:11.760Z,93.121355
2026-01-01T00:56:11.976Z,93.898533
2026-01-01T00:56:12.192Z,94.288428
2026-01-01T00:56:12.408Z,94.284835
2026-01-01T00:56:12.624Z,93.887754
2026-01-01T00:56:12.840Z,93.103390
2026-01-01T00:56:13.056Z,91.944057
2026-01-01T00:56:13.272Z,90.427982
2026-01-01T00:56:13.488Z,88.579016
2026-01-01T00:56:13.704Z,86.426263
2026-01-01T00:56:13.920Z,84.003616
2026-01-01T00:56:14.136Z,81.349225
2026-01-01T00:56:14.352Z,78.504894
2026-01-01T00:56:14.568Z,75.515423
2026-01-01T00:56:14.784Z,72.427902
2026-01-01T00:56:15.000Z,69.290965
2026-01-01T00:56:15.216Z,66.154027
2026-01-01T00:56:15.432Z,63.066502
2026-01-01T00:56:15.648Z,60.077026
2026-01-01T00:56:15.864Z,57.232688
2026-01-01T00:56:16.080Z,54.578286
2026-01-01T00:56:16.296Z,52.155627
2026-01-01T00:56:16.512Z,50.002860
2026-01-01T00:56:16.728Z,48.153878
2026-01-01T00:56:16.944Z,46.637784
2026-01-01T00:56:17.160Z,45.478430
2026-01-01T00:56:17.376Z,44.694044
2026-01-01T00:56:17.592Z,44.296937
2026-01-01T00:56:17.808Z,44.293317
2026-01-01T00:56:18.024Z,44.683183
2026-01-01T00:56:18.240Z,45.460328
2026-01-01T00:56:18.456Z,46.612441
2026-01-01T00:56:18.672Z,48.121295
2026-01-01T00:56:18.888Z,49.963036
2026-01-01T00:56:19.104Z,52.108562
2026-01-01T00:56:19.320Z,54.523981
2026-01-01T00:56:19.536Z,57.171141
2026-01-01T00:56:19.752Z,60.008239
2026-01-01T00:56:19.968Z,62.990474
2026-01-01T00:56:20.184Z,66.070758
2026-01-01T00:56:20.400Z,69.200455
2026-01-01T00:56:20.616Z,72.330152
2026-01-01T00:56:20.832Z,75.410432
2026-01-01T00:56:21.048Z,78.392662
2026-01-01T00:56:21.264Z,81.229752
2026-01-01T00:56:21.480Z,83.876903
2026-01-01T00:56:21.696Z,86.292309
2026-01-01T00:56:21.912Z,88.437821
2026-01-01T00:56:22.128Z,90.279546
2026-01-01T00:56:22.344Z,91.788381
2026-01-01T00:56:22.560Z,92.940473
2026-01-01T00:56:22.776Z,93.717596
2026-01-01T00:56:22.992Z,94.107437
2026-01-01T00:56:23.208Z,94.103789
2026-01-01T00:56:23.424Z,93.706653
2026-01-01T00:56:23.640Z,92.922235
2026-01-01T00:56:23.856Z,91.762847
2026-01-01T00:56:24.072Z,90.246717
2026-01-01T00:56:24.288Z,88.397697
2026-01-01T00:56:24.504Z,86.244889
2026-01-01T00:56:24.720Z,83.822187
2026-01-01T00:56:24.936Z,81.167742
2026-01-01T00:56:25.152Z,78.323356
2026-01-01T00:56:25.368Z,75.333831
2026-01-01T00:56:25.584Z,72.246255
2026-01-01T00:56:25.800Z,69.109263
2026-01-01T00:56:26.016Z,65.972270
2026-01-01T00:56:26.232Z,62.884691
2026-01-01T00:56:26.448Z,59.895160
2026-01-01T00:56:26.664Z,57.050767
2026-01-01T00:56:26.880Z,54.396311
2026-01-01T00:56:27.096Z,51.973598
2026-01-01T00:56:27.312Z,49.820776
2026-01-01T00:56:27.528Z,47.971739
2026-01-01T00:56:27.744Z,46.455590
2026-01-01T00:56:27.960Z,45.296182
2026-01-01T00:56:28.176Z,44.511741
2026-01-01T00:56:28.392Z,44.114580
2026-01-01T00:56:28.608Z,44.110905
2026-01-01T00:56:28.824Z,44.500716
2026-01-01T00:56:29.040Z,45.277807
2026-01-01T00:56:29.256Z,46.429866
2026-01-01T00:56:29.472Z,47.938664
2026-01-01T00:56:29.688Z,49.780351
2026-01-01T00:56:29.904Z,51.925823
2026-01-01T00:56:30.120Z,54.341187
2026-01-01T00:56:30.336Z,56.988292
2026-01-01T00:56:30.552Z,59.825336
2026-01-01T00:56:30.768Z,62.807516
2026-01-01T00:56:30.984Z,65.887746
2026-01-01T00:56:31.200Z,69.017389
2026-01-01T00:56:31.416Z,72.147030
2026-01-01T00:56:31.632Z,75.227256
2026-01-01T00:56:31.848Z,78.209432
2026-01-01T00:56:32.064Z,81.046467
2026-01-01T00:56:32.280Z,83.693563
2026-01-01T00:56:32.496Z,86.108915
2026-01-01T00:56:32.712Z,88.254373
2026-01-01T00:56:32.928Z,90.096043
2026-01-01T00:56:33.144Z,91.604823
2026-01-01T00:56:33.360Z,92.756861
2026-01-01T00:56:33.576Z,93.533929
2026-01-01T00:56:33.792Z,93.923715
2026-01-01T00:56:34.008Z,93.920013
2026-01-01T00:56:34.224Z,93.522823
2026-01-01T00:56:34.440Z,92.738350
2026-01-01T00:56:34.656Z,91.578908
2026-01-01T00:56:34.872Z,90.062723
2026-01-01T00:56:35.088Z,88.213648
2026-01-01T00:56:35.304Z,86.060786
2026-01-01T00:56:35.520Z,83.638030
2026-01-01T00:56:35.736Z,80.983529
2026-01-01T00:56:35.952Z,78.139089
2026-01-01T00:56:36.168Z,75.149510
2026-01-01T00:56:36.384Z,72.061879
2026-01-01T00:56:36.600Z,68.924833
2026-01-01T00:56:36.816Z,65.787786
2026-01-01T00:56:37.032Z,62.700152
2026-01-01T00:56:37.248Z,59.710567
2026-01-01T00:56:37.464Z,56.866119
2026-01-01T00:56:37.680Z,54.211609
2026-01-01T00:56:37.896Z,51.788841
2026-01-01T00:56:38.112Z,49.635964
2026-01-01T00:56:38.328Z,47.786873
2026-01-01T00:56:38.544Z,46.270670
2026-01-01T00:56:38.760Z,45.111207
2026-01-01T00:56:38.976Z,44.326712
2026-01-01T00:56:39.192Z,43.929496
2026-01-01T00:56:39.408Z,43.925767
2026-01-01T00:56:39.624Z,44.315523
2026-01-01T00:56:39.840Z,45.092560
2026-01-01T00:56:40.056Z,46.244564
2026-01-01T00:56:40.272Z,47.753308
2026-01-01T00:56:40.488Z,49.594940
2026-01-01T00:56:40.704Z,51.740358
2026-01-01T00:56:40.920Z,54.155667
2026-01-01T00:56:41.136Z,56.802719
2026-01-01T00:56:41.352Z,59.639707
2026-01-01T00:56:41.568Z,62.621834
2026-01-01T00:56:41.784Z,65.702009
2026-01-01T00:56:42.000Z,68.831597
2026-01-01T00:56:42.216Z,71.961184
2026-01-01T00:56:42.432Z,75.041356
2026-01-01T00:56:42.648Z,78.023477
2026-01-01T00:56:42.864Z,80.860458
2026-01-01T00:56:43.080Z,83.507499
2026-01-01T00:56:43.296Z,85.922797
2026-01-01T00:56:43.512Z,88.068200
2026-01-01T00:56:43.728Z,89.909816
2026-01-01T00:56:43.944Z,91.418542
2026-01-01T00:56:44.160Z,92.570525
2026-01-01T00:56:44.376Z,93.347539
2026-01-01T00:56:44.592Z,93.737271
2026-01-01T00:56:44.808Z,93.733514
2026-01-01T00:56:45.024Z,93.336269
2026-01-01T00:56:45.240Z,92.551742
2026-01-01T00:56:45.456Z,91.392246
2026-01-01T00:56:45.672Z,89.876007
2026-01-01T00:56:45.888Z,88.026877
2026-01-01T00:56:46.104Z,85.873961
2026-01-01T00:56:46.320Z,83.451150
2026-01-01T00:56:46.536Z,80.796596
2026-01-01T00:56:46.752Z,77.952101
2026-01-01T00:56:46.968Z,74.962467
2026-01-01T00:56:47.184Z,71.874782
2026-01-01T00:56:47.400Z,68.737682
2026-01-01T00:56:47.616Z,65.600580
2026-01-01T00:56:47.832Z,62.512892
2026-01-01T00:56:48.048Z,59.523252
2026-01-01T00:56:48.264Z,56.678750
2026-01-01T00:56:48.480Z,54.024186
2026-01-01T00:56:48.696Z,51.601363
2026-01-01T00:56:48.912Z,49.448433
2026-01-01T00:56:49.128Z,47.599287
2026-01-01T00:56:49.344Z,46.083030
2026-01-01T00:56:49.560Z,44.923513
2026-01-01T00:56:49.776Z,44.138963
2026-01-01T00:56:49.992Z,43.741693
2026-01-01T00:56:50.208Z,43.737909
2026-01-01T00:56:50.424Z,44.127611
2026-01-01T00:56:50.640Z,44.904594
2026-01-01T00:56:50.856Z,46.056543
2026-01-01T00:56:51.072Z,47.565234
2026-01-01T00:56:51.288Z,49.406811
2026-01-01T00:56:51.504Z,51.552175
2026-01-01T00:56:51.720Z,53.967430
2026-01-01T00:56:51.936Z,56.614427
2026-01-01T00:56:52.152Z,59.451361
2026-01-01T00:56:52.368Z,62.433433
2026-01-01T00:56:52.584Z,65.513554
2026-01-01T00:56:52.800Z,68.643088
2026-01-01T00:56:53.016Z,71.772621
2026-01-01T00:56:53.232Z,74.852738
2026-01-01T00:56:53.448Z,77.834805
2026-01-01T00:56:53.664Z,80.671732
2026-01-01T00:56:53.880Z,83.318719
2026-01-01T00:56:54.096Z,85.733962
2026-01-01T00:56:54.312Z,87.879311
2026-01-01T00:56:54.528Z,89.720873
2026-01-01T00:56:54.744Z,91.229545
2026-01-01T00:56:54.960Z,92.381474
2026-01-01T00:56:55.176Z,93.158433
2026-01-01T00:56:55.392Z,93.548110
2026-01-01T00:56:55.608Z,93.544300
2026-01-01T00:56:55.824Z,93.147001
2026-01-01T00:56:56.040Z,92.362419
2026-01-01T00:56:56.256Z,91.202869
2026-01-01T00:56:56.472Z,89.686575
2026-01-01T00:56:56.688Z,87.837392
2026-01-01T00:56:56.904Z,85.684421
2026-01-01T00:56:57.120Z,83.261556
2026-01-01T00:56:57.336Z,80.606947
2026-01-01T00:56:57.552Z,77.762399
2026-01-01T00:56:57.768Z,74.772711
2026-01-01T00:56:57.984Z,71.684971
2026-01-01T00:56:58.200Z,68.547817
2026-01-01T00:56:58.416Z,65.410661
2026-01-01T00:56:58.632Z,62.322919
2026-01-01T00:56:58.848Z,59.333225
2026-01-01T00:56:59.064Z,56.488669
2026-01-01T00:56:59.280Z,53.834050
2026-01-01T00:56:59.496Z,51.411173
2026-01-01T00:56:59.712Z,49.258188
2026-01-01T00:56:59.928Z,47.408989
2026-01-01T00:57:00.144Z,45.892677
2026-01-01T00:57:00.360Z,44.733106
2026-01-01T00:57:00.576Z,43.948502
2026-01-01T00:57:00.792Z,43.551178
2026-01-01T00:57:01.008Z,43.547340
2026-01-01T00:57:01.224Z,43.936988
2026-01-01T00:57:01.440Z,44.713916
2026-01-01T00:57:01.656Z,45.865812
2026-01-01T00:57:01.872Z,47.374448
2026-01-01T00:57:02.088Z,49.215971
2026-01-01T00:57:02.304Z,51.361281
2026-01-01T00:57:02.520Z,53.776481
2026-01-01T00:57:02.736Z,56.423424
2026-01-01T00:57:02.952Z,59.260305
2026-01-01T00:57:03.168Z,62.242323
2026-01-01T00:57:03.384Z,65.322389
2026-01-01T00:57:03.600Z,68.451869
2026-01-01T00:57:03.816Z,71.581348
2026-01-01T00:57:04.032Z,74.661411
2026-01-01T00:57:04.248Z,77.643424
2026-01-01T00:57:04.464Z,80.480297
2026-01-01T00:57:04.680Z,83.127230
2026-01-01T00:57:04.896Z,85.542419
2026-01-01T00:57:05.112Z,87.687714
2026-01-01T00:57:05.328Z,89.529221
2026-01-01T00:57:05.544Z,91.037839
2026-01-01T00:57:05.760Z,92.189714
2026-01-01T00:57:05.976Z,92.966619
2026-01-01T00:57:06.192Z,93.356242
2026-01-01T00:57:06.408Z,93.352377
2026-01-01T00:57:06.624Z,92.955024
2026-01-01T00:57:06.840Z,92.170389
2026-01-01T00:57:07.056Z,91.010784
2026-01-01T00:57:07.272Z,89.494437
2026-01-01T00:57:07.488Z,87.645199
2026-01-01T00:57:07.704Z,85.492175
2026-01-01T00:57:07.920Z,83.069256
2026-01-01T00:57:08.136Z,80.414593
2026-01-01T00:57:08.352Z,77.569990
2026-01-01T00:57:08.568Z,74.580248
2026-01-01T00:57:08.784Z,71.492454
2026-01-01T00:57:09.000Z,68.355246
2026-01-01T00:57:09.216Z,65.218036
2026-01-01T00:57:09.432Z,62.130240
2026-01-01T00:57:09.648Z,59.140492
2026-01-01T00:57:09.864Z,56.295882
2026-01-01T00:57:10.080Z,53.641209
2026-01-01T00:57:10.296Z,51.218278
2026-01-01T00:57:10.512Z,49.065239
2026-01-01T00:57:10.728Z,47.215986
2026-01-01T00:57:10.944Z,45.699620
2026-01-01T00:57:11.160Z,44.539995
2026-01-01T00:57:11.376Z,43.755336
2026-01-01T00:57:11.592Z,43.357959
2026-01-01T00:57:11.808Z,43.354067
2026-01-01T00:57:12.024Z,43.743661
2026-01-01T00:57:12.240Z,44.520535
2026-01-01T00:57:12.456Z,45.672376
2026-01-01T00:57:12.672Z,47.180958
2026-01-01T00:57:12.888Z,49.022428
2026-01-01T00:57:13.104Z,51.167683
2026-01-01T00:57:13.320Z,53.582830
2026-01-01T00:57:13.536Z,56.229719
2026-01-01T00:57:13.752Z,59.066545
2026-01-01T00:57:13.968Z,62.048509
2026-01-01T00:57:14.184Z,65.128522
2026-01-01T00:57:14.400Z,68.257948
2026-01-01T00:57:14.616Z,71.387373
2026-01-01T00:57:14.832Z,74.467382
2026-01-01T00:57:15.048Z,77.449341
2026-01-01T00:57:15.264Z,80.286159
2026-01-01T00:57:15.480Z,82.933039
2026-01-01T00:57:15.696Z,85.348174
2026-01-01T00:57:15.912Z,87.493415
2026-01-01T00:57:16.128Z,89.334868
2026-01-01T00:57:16.344Z,90.843432
2026-01-01T00:57:16.560Z,91.995253
2026-01-01T00:57:16.776Z,92.772104
2026-01-01T00:57:16.992Z,93.161674
2026-01-01T00:57:17.208Z,93.157755
2026-01-01T00:57:17.424Z,92.760348
2026-01-01T00:57:17.640Z,91.975659
2026-01-01T00:57:17.856Z,90.816000
2026-01-01T00:57:18.072Z,89.299598
2026-01-01T00:57:18.288Z,87.450307
2026-01-01T00:57:18.504Z,85.297228
2026-01-01T00:57:18.720Z,82.874256
2026-01-01T00:57:18.936Z,80.219539
2026-01-01T00:57:19.152Z,77.374882
2026-01-01T00:57:19.368Z,74.385086
2026-01-01T00:57:19.584Z,71.297239
2026-01-01T00:57:19.800Z,68.159976
2026-01-01T00:57:20.016Z,65.022712
2026-01-01T00:57:20.232Z,61.934862
2026-01-01T00:57:20.448Z,58.945061
2026-01-01T00:57:20.664Z,56.100396
2026-01-01T00:57:20.880Z,53.445670
2026-01-01T00:57:21.096Z,51.022685
2026-01-01T00:57:21.312Z,48.869592
2026-01-01T00:57:21.528Z,47.020285
2026-01-01T00:57:21.744Z,45.503865
2026-01-01T00:57:21.960Z,44.344186
2026-01-01T00:57:22.176Z,43.559474
2026-01-01T00:57:22.392Z,43.162043
2026-01-01T00:57:22.608Z,43.158097
2026-01-01T00:57:22.824Z,43.547637
2026-01-01T00:57:23.040Z,44.324457
2026-01-01T00:57:23.256Z,45.476245
2026-01-01T00:57:23.472Z,46.984773
2026-01-01T00:57:23.688Z,48.826189
2026-01-01T00:57:23.904Z,50.971390
2026-01-01T00:57:24.120Z,53.386483
2026-01-01T00:57:24.336Z,56.033318
2026-01-01T00:57:24.552Z,58.870091
2026-01-01T00:57:24.768Z,61.852001
2026-01-01T00:57:24.984Z,64.931960
2026-01-01T00:57:25.200Z,68.061332
2026-01-01T00:57:25.416Z,71.190703
2026-01-01T00:57:25.632Z,74.270658
2026-01-01T00:57:25.848Z,77.252563
2026-01-01T00:57:26.064Z,80.089328
2026-01-01T00:57:26.280Z,82.736154
2026-01-01T00:57:26.496Z,85.151235
2026-01-01T00:57:26.712Z,87.296422
2026-01-01T00:57:26.928Z,89.137822
2026-01-01T00:57:27.144Z,90.646332
2026-01-01T00:57:27.360Z,91.798099
2026-01-01T00:57:27.576Z,92.574897
2026-01-01T00:57:27.792Z,92.964412
2026-01-01T00:57:28.008Z,92.960439
2026-01-01T00:57:28.224Z,92.562979
2026-01-01T00:57:28.440Z,91.778236
2026-01-01T00:57:28.656Z,90.618523
2026-01-01T00:57:28.872Z,89.102068
2026-01-01T00:57:29.088Z,87.252723
2026-01-01T00:57:29.304Z,85.099590
2026-01-01T00:57:29.520Z,82.676564
2026-01-01T00:57:29.736Z,80.021793
2026-01-01T00:57:29.952Z,77.177083
2026-01-01T00:57:30.168Z,74.187233
2026-01-01T00:57:30.384Z,71.099332
2026-01-01T00:57:30.600Z,67.962016
2026-01-01T00:57:30.816Z,64.824698
2026-01-01T00:57:31.032Z,61.736794
2026-01-01T00:57:31.248Z,58.746939
2026-01-01T00:57:31.464Z,55.902221
2026-01-01T00:57:31.680Z,53.247441
2026-01-01T00:57:31.896Z,50.824402
2026-01-01T00:57:32.112Z,48.671256
2026-01-01T00:57:32.328Z,46.821895
2026-01-01T00:57:32.544Z,45.305421
2026-01-01T00:57:32.760Z,44.145689
2026-01-01T00:57:32.976Z,43.360923
2026-01-01T00:57:33.192Z,42.963438
2026-01-01T00:57:33.408Z,42.959438
2026-01-01T00:57:33.624Z,43.348924
2026-01-01T00:57:33.840Z,44.125691
2026-01-01T00:57:34.056Z,45.277425
2026-01-01T00:57:34.272Z,46.785900
2026-01-01T00:57:34.488Z,48.627262
2026-01-01T00:57:34.704Z,50.772409
2026-01-01T00:57:34.920Z,53.187449
2026-01-01T00:57:35.136Z,55.834230
2026-01-01T00:57:35.352Z,58.670949
2026-01-01T00:57:35.568Z,61.652805
2026-01-01T00:57:35.784Z,64.732710
2026-01-01T00:57:36.000Z,67.862029
2026-01-01T00:57:36.216Z,70.991346
2026-01-01T00:57:36.432Z,74.071248
2026-01-01T00:57:36.648Z,77.053099
2026-01-01T00:57:36.864Z,79.889811
2026-01-01T00:57:37.080Z,82.536582
2026-01-01T00:57:37.296Z,84.951610
2026-01-01T00:57:37.512Z,87.096744
2026-01-01T00:57:37.728Z,88.938090
2026-01-01T00:57:37.944Z,90.446546
2026-01-01T00:57:38.160Z,91.598260
2026-01-01T00:57:38.376Z,92.375004
2026-01-01T00:57:38.592Z,92.764466
2026-01-01T00:57:38.808Z,92.760439
2026-01-01T00:57:39.024Z,92.362925
2026-01-01T00:57:39.240Z,91.578128
2026-01-01T00:57:39.456Z,90.418362
2026-01-01T00:57:39.672Z,88.901853
2026-01-01T00:57:39.888Z,87.052455
2026-01-01T00:57:40.104Z,84.899269
2026-01-01T00:57:40.320Z,82.476188
2026-01-01T00:57:40.536Z,79.821364
2026-01-01T00:57:40.752Z,76.976600
2026-01-01T00:57:40.968Z,73.986697
2026-01-01T00:57:41.184Z,70.898742
2026-01-01T00:57:41.400Z,67.761372
2026-01-01T00:57:41.616Z,64.624001
2026-01-01T00:57:41.832Z,61.536044
2026-01-01T00:57:42.048Z,58.546135
2026-01-01T00:57:42.264Z,55.701363
2026-01-01T00:57:42.480Z,53.046529
2026-01-01T00:57:42.696Z,50.623438
2026-01-01T00:57:42.912Z,48.470238
2026-01-01T00:57:43.128Z,46.620823
2026-01-01T00:57:43.344Z,45.104296
2026-01-01T00:57:43.560Z,43.944509
2026-01-01T00:57:43.776Z,43.159690
2026-01-01T00:57:43.992Z,42.762151
2026-01-01T00:57:44.208Z,42.758098
2026-01-01T00:57:44.424Z,43.147531
2026-01-01T00:57:44.640Z,43.924244
2026-01-01T00:57:44.856Z,45.075925
2026-01-01T00:57:45.072Z,46.584346
2026-01-01T00:57:45.288Z,48.425654
2026-01-01T00:57:45.504Z,50.570748
2026-01-01T00:57:45.720Z,52.985734
2026-01-01T00:57:45.936Z,55.632462
2026-01-01T00:57:46.152Z,58.469127
2026-01-01T00:57:46.368Z,61.450930
2026-01-01T00:57:46.584Z,64.530782
2026-01-01T00:57:46.800Z,67.660047
2026-01-01T00:57:47.016Z,70.789311
2026-01-01T00:57:47.232Z,73.869159
2026-01-01T00:57:47.448Z,76.850957
2026-01-01T00:57:47.664Z,79.687615
2026-01-01T00:57:47.880Z,82.334333
2026-01-01T00:57:48.096Z,84.749307
2026-01-01T00:57:48.312Z,86.894387
2026-01-01T00:57:48.528Z,88.735680
2026-01-01T00:57:48.744Z,90.244083
2026-01-01T00:57:48.960Z,91.395743
2026-01-01T00:57:49.176Z,92.172433
2026-01-01T00:57:49.392Z,92.561842
2026-01-01T00:57:49.608Z,92.557762
2026-01-01T00:57:49.824Z,92.160194
2026-01-01T00:57:50.040Z,91.375344
2026-01-01T00:57:50.256Z,90.215525
2026-01-01T00:57:50.472Z,88.698962
2026-01-01T00:57:50.688Z,86.849510
2026-01-01T00:57:50.904Z,84.696271
2026-01-01T00:57:51.120Z,82.273137
2026-01-01T00:57:51.336Z,79.618259
2026-01-01T00:57:51.552Z,76.773442
2026-01-01T00:57:51.768Z,73.783485
2026-01-01T00:57:51.984Z,70.695477
2026-01-01T00:57:52.200Z,67.558054
2026-01-01T00:57:52.416Z,64.420629
2026-01-01T00:57:52.632Z,61.332618
2026-01-01T00:57:52.848Z,58.342656
2026-01-01T00:57:53.064Z,55.497831
2026-01-01T00:57:53.280Z,52.842944
2026-01-01T00:57:53.496Z,50.419799
2026-01-01T00:57:53.712Z,48.266545
2026-01-01T00:57:53.928Z,46.417077
2026-01-01T00:57:54.144Z,44.900497
2026-01-01T00:57:54.360Z,43.740657
2026-01-01T00:57:54.576Z,42.955784
2026-01-01T00:57:54.792Z,42.558192
2026-01-01T00:57:55.008Z,42.554086
2026-01-01T00:57:55.224Z,42.943465
2026-01-01T00:57:55.440Z,43.720125
2026-01-01T00:57:55.656Z,44.871752
2026-01-01T00:57:55.872Z,46.380119
2026-01-01T00:57:56.088Z,48.221375
2026-01-01T00:57:56.304Z,50.366415
2026-01-01T00:57:56.520Z,52.781348
2026-01-01T00:57:56.736Z,55.428022
2026-01-01T00:57:56.952Z,58.264634
2026-01-01T00:57:57.168Z,61.246384
2026-01-01T00:57:57.384Z,64.326182
2026-01-01T00:57:57.600Z,67.455394
2026-01-01T00:57:57.816Z,70.584604
2026-01-01T00:57:58.032Z,73.664399
2026-01-01T00:57:58.248Z,76.646144
2026-01-01T00:57:58.464Z,79.482748
2026-01-01T00:57:58.680Z,82.129413
2026-01-01T00:57:58.896Z,84.544334
2026-01-01T00:57:59.112Z,86.689361
2026-01-01T00:57:59.328Z,88.530600
2026-01-01T00:57:59.544Z,90.038950
2026-01-01T00:57:59.760Z,91.190556
2026-01-01T00:57:59.976Z,91.967194
2026-01-01T00:58:00.192Z,92.356549
2026-01-01T00:58:00.408Z,92.352416
2026-01-01T00:58:00.624Z,91.954795
2026-01-01T00:58:00.840Z,91.169891
2026-01-01T00:58:01.056Z,90.010018
2026-01-01T00:58:01.272Z,88.493403
2026-01-01T00:58:01.488Z,86.643897
2026-01-01T00:58:01.704Z,84.490605
2026-01-01T00:58:01.920Z,82.067418
2026-01-01T00:58:02.136Z,79.412487
2026-01-01T00:58:02.352Z,76.567616
2026-01-01T00:58:02.568Z,73.577606
2026-01-01T00:58:02.784Z,70.489545
2026-01-01T00:58:03.000Z,67.352068
2026-01-01T00:58:03.216Z,64.214590
2026-01-01T00:58:03.432Z,61.126526
2026-01-01T00:58:03.648Z,58.136511
2026-01-01T00:58:03.864Z,55.291633
2026-01-01T00:58:04.080Z,52.636692
2026-01-01T00:58:04.296Z,50.213493
2026-01-01T00:58:04.512Z,48.060187
2026-01-01T00:58:04.728Z,46.210665
2026-01-01T00:58:04.944Z,44.694032
2026-01-01T00:58:05.160Z,43.534139
2026-01-01T00:58:05.376Z,42.749213
2026-01-01T00:58:05.592Z,42.351567
2026-01-01T00:58:05.808Z,42.347408
2026-01-01T00:58:06.024Z,42.736734
2026-01-01T00:58:06.240Z,43.513341
2026-01-01T00:58:06.456Z,44.664915
2026-01-01T00:58:06.672Z,46.173229
2026-01-01T00:58:06.888Z,48.014431
2026-01-01T00:58:07.104Z,50.159418
2026-01-01T00:58:07.320Z,52.574298
2026-01-01T00:58:07.536Z,55.220919
2026-01-01T00:58:07.752Z,58.057478
2026-01-01T00:58:07.968Z,61.039174
2026-01-01T00:58:08.184Z,64.118919
2026-01-01T00:58:08.400Z,67.248078
2026-01-01T00:58:08.616Z,70.377235
2026-01-01T00:58:08.832Z,73.456977
2026-01-01T00:58:09.048Z,76.438668
2026-01-01T00:58:09.264Z,79.275220
2026-01-01T00:58:09.480Z,81.921831
2026-01-01T00:58:09.696Z,84.336699
2026-01-01T00:58:09.912Z,86.481673
2026-01-01T00:58:10.128Z,88.322859
2026-01-01T00:58:10.344Z,89.831155
2026-01-01T00:58:10.560Z,90.982709
2026-01-01T00:58:10.776Z,91.759293
2026-01-01T00:58:10.992Z,92.148595
2026-01-01T00:58:11.208Z,92.144409
2026-01-01T00:58:11.424Z,91.746734
2026-01-01T00:58:11.640Z,90.961778
2026-01-01T00:58:11.856Z,89.801852
2026-01-01T00:58:12.072Z,88.285183
2026-01-01T00:58:12.288Z,86.435625
2026-01-01T00:58:12.504Z,84.282279
2026-01-01T00:58:12.720Z,81.859039
2026-01-01T00:58:12.936Z,79.204055
2026-01-01T00:58:13.152Z,76.359131
2026-01-01T00:58:13.368Z,73.369068
2026-01-01T00:58:13.584Z,70.280953
2026-01-01T00:58:13.800Z,67.143424
2026-01-01T00:58:14.016Z,64.005893
2026-01-01T00:58:14.232Z,60.917775
2026-01-01T00:58:14.448Z,57.927707
2026-01-01T00:58:14.664Z,55.082776
